"","m","nu","lambda","alpha","envelope_1","envelope_3","envelope_4","envelope_5"
"6342",2.53333333333333,-0.555555555555555,-1.66666666666667,6.7,0.33567,0.52346,0.32723,0.43355
"6343",3.46666666666667,-0.555555555555555,-1.66666666666667,6.7,0.29056,0.45548,0.28826,0.42913
"6344",4.4,-0.555555555555555,-1.66666666666667,6.7,0.25914,0.40816,0.25916,0.42462
"6345",5.33333333333333,-0.555555555555555,-1.66666666666667,6.7,0.23637,0.37235,0.23621,0.42418
"6346",6.26666666666667,-0.555555555555555,-1.66666666666667,6.7,0.21922,0.34561,0.21975,0.42365
"6347",7.2,-0.555555555555555,-1.66666666666667,6.7,0.20485,0.32401,0.2061,0.42214
"6348",8.13333333333333,-0.555555555555555,-1.66666666666667,6.7,0.19285,0.30606,0.19484,0.42254
"6349",9.06666666666667,-0.555555555555555,-1.66666666666667,6.7,0.18294,0.2898,0.18484,0.42147
"6350",10,-0.555555555555555,-1.66666666666667,6.7,0.17463,0.2764,0.17794,0.42095
"6351",1.6,0.555555555555555,-1.66666666666667,6.7,0.40817,0.62815,0.37721,0.44771
"6352",2.53333333333333,0.555555555555555,-1.66666666666667,6.7,0.33466,0.52348,0.32648,0.43372
"6353",3.46666666666667,0.555555555555555,-1.66666666666667,6.7,0.29112,0.45581,0.29098,0.42907
"6354",4.4,0.555555555555555,-1.66666666666667,6.7,0.26039,0.40888,0.26035,0.42516
"6355",5.33333333333333,0.555555555555555,-1.66666666666667,6.7,0.2378,0.37417,0.23739,0.42476
"6356",6.26666666666667,0.555555555555555,-1.66666666666667,6.7,0.2194,0.34674,0.21898,0.42293
"6357",7.2,0.555555555555555,-1.66666666666667,6.7,0.2056,0.32447,0.20516,0.42289
"6358",8.13333333333333,0.555555555555555,-1.66666666666667,6.7,0.19392,0.3057,0.19515,0.4224
"6359",9.06666666666667,0.555555555555555,-1.66666666666667,6.7,0.18383,0.29078,0.18517,0.42129
"6360",10,0.555555555555555,-1.66666666666667,6.7,0.17542,0.27731,0.17423,0.42119
"6361",1.6,1.66666666666667,-1.66666666666667,6.7,0.37316,0.50227,0.22331,0.12853
"6362",2.53333333333333,1.66666666666667,-1.66666666666667,6.7,0.32117,0.47768,0.2715,0.10075
"6363",3.46666666666667,1.66666666666667,-1.66666666666667,6.7,0.2834,0.43305,0.26343,0.09316
"6364",4.4,1.66666666666667,-1.66666666666667,6.7,0.25687,0.39596,0.24592,0.08728
"6365",5.33333333333333,1.66666666666667,-1.66666666666667,6.7,0.23567,0.36542,0.22991,0.08573
"6366",6.26666666666667,1.66666666666667,-1.66666666666667,6.7,0.21912,0.34127,0.2141,0.08309
"6367",7.2,1.66666666666667,-1.66666666666667,6.7,0.20455,0.32125,0.20351,0.0823
"6368",8.13333333333333,1.66666666666667,-1.66666666666667,6.7,0.19292,0.30345,0.18814,0.08058
"6369",9.06666666666667,1.66666666666667,-1.66666666666667,6.7,0.18267,0.28895,0.18287,0.07992
"6370",10,1.66666666666667,-1.66666666666667,6.7,0.17455,0.27563,0.17255,0.07947
"6371",1.6,2.77777777777778,-1.66666666666667,6.7,0.32369,0.35838,0.11595,0.05287
"6372",2.53333333333333,2.77777777777778,-1.66666666666667,6.7,0.30008,0.40694,0.20213,0.03134
"6373",3.46666666666667,2.77777777777778,-1.66666666666667,6.7,0.27306,0.39667,0.22539,0.02404
"6374",4.4,2.77777777777778,-1.66666666666667,6.7,0.24959,0.37457,0.22092,0.02119
"6375",5.33333333333333,2.77777777777778,-1.66666666666667,6.7,0.23075,0.35204,0.21374,0.01901
"6376",6.26666666666667,2.77777777777778,-1.66666666666667,6.7,0.21491,0.33101,0.20507,0.01804
"6377",7.2,2.77777777777778,-1.66666666666667,6.7,0.20216,0.31319,0.19314,0.01689
"6378",8.13333333333333,2.77777777777778,-1.66666666666667,6.7,0.19129,0.29819,0.18422,0.01657
"6379",9.06666666666667,2.77777777777778,-1.66666666666667,6.7,0.18173,0.28467,0.1804,0.0163
"6380",10,2.77777777777778,-1.66666666666667,6.7,0.17337,0.27205,0.17074,0.01575
"6381",1.6,3.88888888888889,-1.66666666666667,6.7,0.27834,0.25007,0.06063,0.0263
"6382",2.53333333333333,3.88888888888889,-1.66666666666667,6.7,0.27288,0.33097,0.14177,0.01173
"6383",3.46666666666667,3.88888888888889,-1.66666666666667,6.7,0.25696,0.34994,0.17829,0.00752
"6384",4.4,3.88888888888889,-1.66666666666667,6.7,0.2396,0.34463,0.19366,0.00594
"6385",5.33333333333333,3.88888888888889,-1.66666666666667,6.7,0.22456,0.33114,0.19228,0.00492
"6386",6.26666666666667,3.88888888888889,-1.66666666666667,6.7,0.21044,0.3172,0.18966,0.00449
"6387",7.2,3.88888888888889,-1.66666666666667,6.7,0.19875,0.30286,0.18472,0.00406
"6388",8.13333333333333,3.88888888888889,-1.66666666666667,6.7,0.18852,0.28894,0.18029,0.0036
"6389",9.06666666666667,3.88888888888889,-1.66666666666667,6.7,0.17959,0.27787,0.17314,0.00363
"6390",10,3.88888888888889,-1.66666666666667,6.7,0.1719,0.26768,0.16463,0.00339
"6391",1.6,5,-1.66666666666667,6.7,0.23845,0.17943,0.03596,0.01639
"6392",2.53333333333333,5,-1.66666666666667,6.7,0.24747,0.2656,0.09707,0.00546
"6393",3.46666666666667,5,-1.66666666666667,6.7,0.24081,0.30175,0.14084,0.00287
"6394",4.4,5,-1.66666666666667,6.7,0.22897,0.31176,0.16225,0.00182
"6395",5.33333333333333,5,-1.66666666666667,6.7,0.21672,0.30843,0.17224,0.00144
"6396",6.26666666666667,5,-1.66666666666667,6.7,0.20545,0.30044,0.17166,0.00118
"6397",7.2,5,-1.66666666666667,6.7,0.19523,0.29045,0.17041,0.00103
"6398",8.13333333333333,5,-1.66666666666667,6.7,0.18648,0.27957,0.16871,0.00111
"6399",9.06666666666667,5,-1.66666666666667,6.7,0.17797,0.26901,0.1652,0.00097
"6400",10,5,-1.66666666666667,6.7,0.17018,0.25985,0.15923,0.00107
"6401",1.6,-5,-0.555555555555555,6.7,0.23844,0.17683,0.0346,0.01667
"6402",2.53333333333333,-5,-0.555555555555555,6.7,0.24701,0.26102,0.09748,0.00515
"6403",3.46666666666667,-5,-0.555555555555555,6.7,0.23981,0.29868,0.13891,0.00268
"6404",4.4,-5,-0.555555555555555,6.7,0.22901,0.30778,0.16275,0.00179
"6405",5.33333333333333,-5,-0.555555555555555,6.7,0.21708,0.30595,0.17049,0.00152
"6406",6.26666666666667,-5,-0.555555555555555,6.7,0.206,0.29858,0.17226,0.00126
"6407",7.2,-5,-0.555555555555555,6.7,0.19607,0.28831,0.17092,0.00102
"6408",8.13333333333333,-5,-0.555555555555555,6.7,0.18586,0.2782,0.16867,9e-04
"6409",9.06666666666667,-5,-0.555555555555555,6.7,0.17741,0.26897,0.16394,9e-04
"6410",10,-5,-0.555555555555555,6.7,0.17057,0.25957,0.16045,0.00082
"6411",1.6,-3.88888888888889,-0.555555555555555,6.7,0.27807,0.24648,0.06236,0.02719
"6412",2.53333333333333,-3.88888888888889,-0.555555555555555,6.7,0.27347,0.32712,0.14069,0.01143
"6413",3.46666666666667,-3.88888888888889,-0.555555555555555,6.7,0.25829,0.34522,0.17926,0.00778
"6414",4.4,-3.88888888888889,-0.555555555555555,6.7,0.24028,0.34122,0.19297,0.00581
"6415",5.33333333333333,-3.88888888888889,-0.555555555555555,6.7,0.2246,0.32953,0.19535,0.00495
"6416",6.26666666666667,-3.88888888888889,-0.555555555555555,6.7,0.21085,0.31624,0.18862,0.00409
"6417",7.2,-3.88888888888889,-0.555555555555555,6.7,0.19867,0.30273,0.18524,0.0039
"6418",8.13333333333333,-3.88888888888889,-0.555555555555555,6.7,0.18857,0.2889,0.17862,0.00379
"6419",9.06666666666667,-3.88888888888889,-0.555555555555555,6.7,0.17995,0.27707,0.17269,0.00369
"6420",10,-3.88888888888889,-0.555555555555555,6.7,0.172,0.26633,0.16461,0.00348
"6421",1.6,-2.77777777777778,-0.555555555555555,6.7,0.3252,0.35347,0.11674,0.0524
"6422",2.53333333333333,-2.77777777777778,-0.555555555555555,6.7,0.29965,0.40257,0.20264,0.03087
"6423",3.46666666666667,-2.77777777777778,-0.555555555555555,6.7,0.27221,0.39322,0.22195,0.02382
"6424",4.4,-2.77777777777778,-0.555555555555555,6.7,0.24905,0.373,0.22181,0.0207
"6425",5.33333333333333,-2.77777777777778,-0.555555555555555,6.7,0.22997,0.35187,0.21136,0.01902
"6426",6.26666666666667,-2.77777777777778,-0.555555555555555,6.7,0.21439,0.33088,0.20229,0.01804
"6427",7.2,-2.77777777777778,-0.555555555555555,6.7,0.20205,0.3129,0.19382,0.01722
"6428",8.13333333333333,-2.77777777777778,-0.555555555555555,6.7,0.19042,0.29777,0.18673,0.01677
"6429",9.06666666666667,-2.77777777777778,-0.555555555555555,6.7,0.18143,0.28373,0.17831,0.01644
"6430",10,-2.77777777777778,-0.555555555555555,6.7,0.17294,0.27148,0.16831,0.01569
"6431",1.6,-1.66666666666667,-0.555555555555555,6.7,0.37317,0.49764,0.22269,0.12828
"6432",2.53333333333333,-1.66666666666667,-0.555555555555555,6.7,0.32062,0.47521,0.27503,0.10182
"6433",3.46666666666667,-1.66666666666667,-0.555555555555555,6.7,0.28369,0.43331,0.26461,0.09118
"6434",4.4,-1.66666666666667,-0.555555555555555,6.7,0.25568,0.39803,0.24633,0.08714
"6435",5.33333333333333,-1.66666666666667,-0.555555555555555,6.7,0.23364,0.36677,0.22694,0.08454
"6436",6.26666666666667,-1.66666666666667,-0.555555555555555,6.7,0.21692,0.34156,0.21574,0.08211
"6437",7.2,-1.66666666666667,-0.555555555555555,6.7,0.20333,0.31991,0.20301,0.08166
"6438",8.13333333333333,-1.66666666666667,-0.555555555555555,6.7,0.1917,0.30228,0.19219,0.08055
"6439",9.06666666666667,-1.66666666666667,-0.555555555555555,6.7,0.18202,0.28721,0.18324,0.08006
"6440",10,-1.66666666666667,-0.555555555555555,6.7,0.17346,0.27453,0.17625,0.07937
"6441",1.6,-0.555555555555555,-0.555555555555555,6.7,0.40697,0.62622,0.37665,0.44627
"6442",2.53333333333333,-0.555555555555555,-0.555555555555555,6.7,0.33567,0.52346,0.33015,0.43418
"6443",3.46666666666667,-0.555555555555555,-0.555555555555555,6.7,0.29056,0.45548,0.28839,0.42996
"6444",4.4,-0.555555555555555,-0.555555555555555,6.7,0.25914,0.40816,0.25953,0.42654
"6445",5.33333333333333,-0.555555555555555,-0.555555555555555,6.7,0.23637,0.37235,0.23813,0.42485
"6446",6.26666666666667,-0.555555555555555,-0.555555555555555,6.7,0.21922,0.34561,0.22138,0.42325
"6447",7.2,-0.555555555555555,-0.555555555555555,6.7,0.20485,0.32401,0.2067,0.42286
"6448",8.13333333333333,-0.555555555555555,-0.555555555555555,6.7,0.19285,0.30606,0.19374,0.4208
"6449",9.06666666666667,-0.555555555555555,-0.555555555555555,6.7,0.18294,0.2898,0.18319,0.42289
"6450",10,-0.555555555555555,-0.555555555555555,6.7,0.17463,0.2764,0.1758,0.42057
"6451",1.6,0.555555555555555,-0.555555555555555,6.7,0.40817,0.62815,0.3797,0.44665
"6452",2.53333333333333,0.555555555555555,-0.555555555555555,6.7,0.33466,0.52348,0.3299,0.43391
"6453",3.46666666666667,0.555555555555555,-0.555555555555555,6.7,0.29112,0.45581,0.29059,0.42904
"6454",4.4,0.555555555555555,-0.555555555555555,6.7,0.26039,0.40888,0.26056,0.4274
"6455",5.33333333333333,0.555555555555555,-0.555555555555555,6.7,0.2378,0.37417,0.2379,0.42465
"6456",6.26666666666667,0.555555555555555,-0.555555555555555,6.7,0.2194,0.34674,0.22007,0.42347
"6457",7.2,0.555555555555555,-0.555555555555555,6.7,0.2056,0.32447,0.20592,0.42352
"6458",8.13333333333333,0.555555555555555,-0.555555555555555,6.7,0.19392,0.3057,0.19324,0.42266
"6459",9.06666666666667,0.555555555555555,-0.555555555555555,6.7,0.18383,0.29078,0.18533,0.4219
"6460",10,0.555555555555555,-0.555555555555555,6.7,0.17542,0.27731,0.17754,0.42107
"6461",1.6,1.66666666666667,-0.555555555555555,6.7,0.37316,0.50227,0.22587,0.1273
"6462",2.53333333333333,1.66666666666667,-0.555555555555555,6.7,0.32117,0.47768,0.2724,0.10189
"6463",3.46666666666667,1.66666666666667,-0.555555555555555,6.7,0.2834,0.43305,0.26491,0.09221
"6464",4.4,1.66666666666667,-0.555555555555555,6.7,0.25687,0.39596,0.24742,0.08763
"6465",5.33333333333333,1.66666666666667,-0.555555555555555,6.7,0.23567,0.36542,0.22746,0.08434
"6466",6.26666666666667,1.66666666666667,-0.555555555555555,6.7,0.21912,0.34127,0.21316,0.08235
"6467",7.2,1.66666666666667,-0.555555555555555,6.7,0.20455,0.32125,0.20274,0.08077
"6468",8.13333333333333,1.66666666666667,-0.555555555555555,6.7,0.19292,0.30345,0.19034,0.08101
"6469",9.06666666666667,1.66666666666667,-0.555555555555555,6.7,0.18267,0.28895,0.18122,0.07977
"6470",10,1.66666666666667,-0.555555555555555,6.7,0.17455,0.27563,0.17415,0.07905
"6471",1.6,2.77777777777778,-0.555555555555555,6.7,0.32369,0.35838,0.1162,0.05287
"6472",2.53333333333333,2.77777777777778,-0.555555555555555,6.7,0.30008,0.40694,0.20222,0.03021
"6473",3.46666666666667,2.77777777777778,-0.555555555555555,6.7,0.27306,0.39667,0.22347,0.02356
"6474",4.4,2.77777777777778,-0.555555555555555,6.7,0.24959,0.37457,0.22321,0.02075
"6475",5.33333333333333,2.77777777777778,-0.555555555555555,6.7,0.23075,0.35204,0.21451,0.01894
"6476",6.26666666666667,2.77777777777778,-0.555555555555555,6.7,0.21491,0.33101,0.20679,0.01787
"6477",7.2,2.77777777777778,-0.555555555555555,6.7,0.20216,0.31319,0.1959,0.01721
"6478",8.13333333333333,2.77777777777778,-0.555555555555555,6.7,0.19129,0.29819,0.18603,0.01651
"6479",9.06666666666667,2.77777777777778,-0.555555555555555,6.7,0.18173,0.28467,0.17938,0.01583
"6480",10,2.77777777777778,-0.555555555555555,6.7,0.17337,0.27205,0.17081,0.01595
"6481",1.6,3.88888888888889,-0.555555555555555,6.7,0.27834,0.25007,0.06263,0.02664
"6482",2.53333333333333,3.88888888888889,-0.555555555555555,6.7,0.27288,0.33097,0.14167,0.01125
"6483",3.46666666666667,3.88888888888889,-0.555555555555555,6.7,0.25696,0.34994,0.17983,0.00741
"6484",4.4,3.88888888888889,-0.555555555555555,6.7,0.2396,0.34463,0.19254,0.00577
"6485",5.33333333333333,3.88888888888889,-0.555555555555555,6.7,0.22456,0.33114,0.19475,0.00476
"6486",6.26666666666667,3.88888888888889,-0.555555555555555,6.7,0.21044,0.3172,0.18915,0.00447
"6487",7.2,3.88888888888889,-0.555555555555555,6.7,0.19875,0.30286,0.18334,0.0042
"6488",8.13333333333333,3.88888888888889,-0.555555555555555,6.7,0.18852,0.28894,0.17814,0.00381
"6489",9.06666666666667,3.88888888888889,-0.555555555555555,6.7,0.17959,0.27787,0.17072,0.00357
"6490",10,3.88888888888889,-0.555555555555555,6.7,0.1719,0.26768,0.16549,0.00341
"6491",1.6,5,-0.555555555555555,6.7,0.23845,0.17943,0.03551,0.01655
"6492",2.53333333333333,5,-0.555555555555555,6.7,0.24747,0.2656,0.09713,0.00512
"6493",3.46666666666667,5,-0.555555555555555,6.7,0.24081,0.30175,0.13991,0.00267
"6494",4.4,5,-0.555555555555555,6.7,0.22897,0.31176,0.16326,0.00188
"6495",5.33333333333333,5,-0.555555555555555,6.7,0.21672,0.30843,0.17038,0.00125
"6496",6.26666666666667,5,-0.555555555555555,6.7,0.20545,0.30044,0.17345,0.00118
"6497",7.2,5,-0.555555555555555,6.7,0.19523,0.29045,0.17165,0.00107
"6498",8.13333333333333,5,-0.555555555555555,6.7,0.18648,0.27957,0.16806,0.00091
"6499",9.06666666666667,5,-0.555555555555555,6.7,0.17797,0.26901,0.1634,0.00084
"6500",10,5,-0.555555555555555,6.7,0.17018,0.25985,0.15852,0.00085
"6501",1.6,-5,0.555555555555555,6.7,0.23844,0.17683,0.03603,0.01693
"6502",2.53333333333333,-5,0.555555555555555,6.7,0.24701,0.26102,0.09825,0.00459
"6503",3.46666666666667,-5,0.555555555555555,6.7,0.23981,0.29868,0.13869,0.00263
"6504",4.4,-5,0.555555555555555,6.7,0.22901,0.30778,0.16414,0.0017
"6505",5.33333333333333,-5,0.555555555555555,6.7,0.21708,0.30595,0.17082,0.00133
"6506",6.26666666666667,-5,0.555555555555555,6.7,0.206,0.29858,0.17202,0.0013
"6507",7.2,-5,0.555555555555555,6.7,0.19607,0.28831,0.17287,0.00096
"6508",8.13333333333333,-5,0.555555555555555,6.7,0.18586,0.2782,0.16672,0.00103
"6509",9.06666666666667,-5,0.555555555555555,6.7,0.17741,0.26897,0.16415,0.00081
"6510",10,-5,0.555555555555555,6.7,0.17057,0.25957,0.16136,0.00084
"6511",1.6,-3.88888888888889,0.555555555555555,6.7,0.27807,0.24648,0.06265,0.02672
"6512",2.53333333333333,-3.88888888888889,0.555555555555555,6.7,0.27347,0.32712,0.14077,0.0112
"6513",3.46666666666667,-3.88888888888889,0.555555555555555,6.7,0.25829,0.34522,0.17954,0.00751
"6514",4.4,-3.88888888888889,0.555555555555555,6.7,0.24028,0.34122,0.19314,0.00561
"6515",5.33333333333333,-3.88888888888889,0.555555555555555,6.7,0.2246,0.32953,0.19413,0.00485
"6516",6.26666666666667,-3.88888888888889,0.555555555555555,6.7,0.21085,0.31624,0.18893,0.00439
"6517",7.2,-3.88888888888889,0.555555555555555,6.7,0.19867,0.30273,0.1828,0.00399
"6518",8.13333333333333,-3.88888888888889,0.555555555555555,6.7,0.18857,0.2889,0.17838,0.00376
"6519",9.06666666666667,-3.88888888888889,0.555555555555555,6.7,0.17995,0.27707,0.1721,0.00368
"6520",10,-3.88888888888889,0.555555555555555,6.7,0.172,0.26633,0.16604,0.00354
"6521",1.6,-2.77777777777778,0.555555555555555,6.7,0.3252,0.35347,0.1167,0.05224
"6522",2.53333333333333,-2.77777777777778,0.555555555555555,6.7,0.29965,0.40257,0.20216,0.03123
"6523",3.46666666666667,-2.77777777777778,0.555555555555555,6.7,0.27221,0.39322,0.22423,0.02382
"6524",4.4,-2.77777777777778,0.555555555555555,6.7,0.24905,0.373,0.22254,0.02053
"6525",5.33333333333333,-2.77777777777778,0.555555555555555,6.7,0.22997,0.35187,0.21301,0.01837
"6526",6.26666666666667,-2.77777777777778,0.555555555555555,6.7,0.21439,0.33088,0.20559,0.01804
"6527",7.2,-2.77777777777778,0.555555555555555,6.7,0.20205,0.3129,0.19493,0.01691
"6528",8.13333333333333,-2.77777777777778,0.555555555555555,6.7,0.19042,0.29777,0.18642,0.01648
"6529",9.06666666666667,-2.77777777777778,0.555555555555555,6.7,0.18143,0.28373,0.17888,0.01605
"6530",10,-2.77777777777778,0.555555555555555,6.7,0.17294,0.27148,0.17339,0.01571
"6531",1.6,-1.66666666666667,0.555555555555555,6.7,0.37317,0.49764,0.22338,0.1286
"6532",2.53333333333333,-1.66666666666667,0.555555555555555,6.7,0.32062,0.47521,0.27453,0.10137
"6533",3.46666666666667,-1.66666666666667,0.555555555555555,6.7,0.28369,0.43331,0.26595,0.09146
"6534",4.4,-1.66666666666667,0.555555555555555,6.7,0.25568,0.39803,0.24832,0.08836
"6535",5.33333333333333,-1.66666666666667,0.555555555555555,6.7,0.23364,0.36677,0.22669,0.0844
"6536",6.26666666666667,-1.66666666666667,0.555555555555555,6.7,0.21692,0.34156,0.21613,0.08272
"6537",7.2,-1.66666666666667,0.555555555555555,6.7,0.20333,0.31991,0.20269,0.08184
"6538",8.13333333333333,-1.66666666666667,0.555555555555555,6.7,0.1917,0.30228,0.19177,0.08118
"6539",9.06666666666667,-1.66666666666667,0.555555555555555,6.7,0.18202,0.28721,0.18253,0.07988
"6540",10,-1.66666666666667,0.555555555555555,6.7,0.17346,0.27453,0.17529,0.07857
"6541",1.6,-0.555555555555555,0.555555555555555,6.7,0.40697,0.62622,0.37857,0.44623
"6542",2.53333333333333,-0.555555555555555,0.555555555555555,6.7,0.33567,0.52346,0.32958,0.43347
"6543",3.46666666666667,-0.555555555555555,0.555555555555555,6.7,0.29056,0.45548,0.28956,0.42898
"6544",4.4,-0.555555555555555,0.555555555555555,6.7,0.25914,0.40816,0.26035,0.42608
"6545",5.33333333333333,-0.555555555555555,0.555555555555555,6.7,0.23637,0.37235,0.2362,0.4245
"6546",6.26666666666667,-0.555555555555555,0.555555555555555,6.7,0.21922,0.34561,0.22009,0.42461
"6547",7.2,-0.555555555555555,0.555555555555555,6.7,0.20485,0.32401,0.20586,0.42259
"6548",8.13333333333333,-0.555555555555555,0.555555555555555,6.7,0.19285,0.30606,0.19417,0.42159
"6549",9.06666666666667,-0.555555555555555,0.555555555555555,6.7,0.18294,0.2898,0.18344,0.42161
"6550",10,-0.555555555555555,0.555555555555555,6.7,0.17463,0.2764,0.17697,0.4213
"6551",1.6,0.555555555555555,0.555555555555555,6.7,0.40817,0.62815,0.37871,0.44627
"6552",2.53333333333333,0.555555555555555,0.555555555555555,6.7,0.33466,0.52348,0.3306,0.43465
"6553",3.46666666666667,0.555555555555555,0.555555555555555,6.7,0.29112,0.45581,0.29155,0.42937
"6554",4.4,0.555555555555555,0.555555555555555,6.7,0.26039,0.40888,0.25984,0.42635
"6555",5.33333333333333,0.555555555555555,0.555555555555555,6.7,0.2378,0.37417,0.23502,0.42511
"6556",6.26666666666667,0.555555555555555,0.555555555555555,6.7,0.2194,0.34674,0.22093,0.42395
"6557",7.2,0.555555555555555,0.555555555555555,6.7,0.2056,0.32447,0.20797,0.42307
"6558",8.13333333333333,0.555555555555555,0.555555555555555,6.7,0.19392,0.3057,0.19373,0.42232
"6559",9.06666666666667,0.555555555555555,0.555555555555555,6.7,0.18383,0.29078,0.18557,0.4216
"6560",10,0.555555555555555,0.555555555555555,6.7,0.17542,0.27731,0.17875,0.42142
"6561",1.6,1.66666666666667,0.555555555555555,6.7,0.37316,0.50227,0.22128,0.12624
"6562",2.53333333333333,1.66666666666667,0.555555555555555,6.7,0.32117,0.47768,0.27487,0.1017
"6563",3.46666666666667,1.66666666666667,0.555555555555555,6.7,0.2834,0.43305,0.26525,0.09164
"6564",4.4,1.66666666666667,0.555555555555555,6.7,0.25687,0.39596,0.24648,0.08705
"6565",5.33333333333333,1.66666666666667,0.555555555555555,6.7,0.23567,0.36542,0.22979,0.08488
"6566",6.26666666666667,1.66666666666667,0.555555555555555,6.7,0.21912,0.34127,0.21547,0.08346
"6567",7.2,1.66666666666667,0.555555555555555,6.7,0.20455,0.32125,0.20098,0.08138
"6568",8.13333333333333,1.66666666666667,0.555555555555555,6.7,0.19292,0.30345,0.18978,0.08067
"6569",9.06666666666667,1.66666666666667,0.555555555555555,6.7,0.18267,0.28895,0.18215,0.07973
"6570",10,1.66666666666667,0.555555555555555,6.7,0.17455,0.27563,0.17454,0.07936
"6571",1.6,2.77777777777778,0.555555555555555,6.7,0.32369,0.35838,0.11544,0.05256
"6572",2.53333333333333,2.77777777777778,0.555555555555555,6.7,0.30008,0.40694,0.20342,0.03112
"6573",3.46666666666667,2.77777777777778,0.555555555555555,6.7,0.27306,0.39667,0.22272,0.02398
"6574",4.4,2.77777777777778,0.555555555555555,6.7,0.24959,0.37457,0.22431,0.01989
"6575",5.33333333333333,2.77777777777778,0.555555555555555,6.7,0.23075,0.35204,0.21336,0.01908
"6576",6.26666666666667,2.77777777777778,0.555555555555555,6.7,0.21491,0.33101,0.20559,0.01809
"6577",7.2,2.77777777777778,0.555555555555555,6.7,0.20216,0.31319,0.19387,0.01705
"6578",8.13333333333333,2.77777777777778,0.555555555555555,6.7,0.19129,0.29819,0.18658,0.01661
"6579",9.06666666666667,2.77777777777778,0.555555555555555,6.7,0.18173,0.28467,0.17776,0.01605
"6580",10,2.77777777777778,0.555555555555555,6.7,0.17337,0.27205,0.17183,0.01602
"6581",1.6,3.88888888888889,0.555555555555555,6.7,0.27834,0.25007,0.06366,0.02677
"6582",2.53333333333333,3.88888888888889,0.555555555555555,6.7,0.27288,0.33097,0.13957,0.01164
